,CELL_ID,CELL_TYPE,CELL_CLASS
425,426,Tumor 3,Tumor
364,365,Tumor 7,Tumor
1971,1972,Tumor 1,Tumor
2012,2013,Tumor 2 (Ki67 Proliferating),Tumor
1979,1980,Tumor 3,Tumor
762,763,Tumor 4,Tumor
793,794,Tumor 7,Tumor
544,545,Tumor 7,Tumor
760,761,Tumor 3,Tumor
968,969,Tumor 3,Tumor
185,186,Tumor 3,Tumor
458,459,Tumor 4,Tumor
429,430,Tumor 3,Tumor
397,398,Tumor 4,Tumor
338,339,Tumor 4,Tumor
304,305,Tumor 4,Tumor
994,995,Tumor 7,Tumor
633,634,Tumor 3,Tumor
597,598,Tumor 7,Tumor
568,569,Tumor 7,Tumor
1948,1949,Tumor 3,Tumor
1967,1968,Tumor 3,Tumor
1950,1951,Tumor 4,Tumor
1921,1922,Tumor 1,Tumor
579,580,Tumor 3,Tumor
614,615,Tumor 4,Tumor
704,705,Tumor 3,Tumor
670,671,Tumor 7,Tumor
693,694,Tumor 3,Tumor
714,715,Tumor 3,Tumor
38,39,Tumor 3,Tumor
75,76,Tumor 3,Tumor
132,133,Tumor 7,Tumor
197,198,Tumor 4,Tumor
438,439,Tumor 4,Tumor
554,555,Tumor 4,Tumor
42,43,Tumor 1,Tumor
108,109,Tumor 7,Tumor
106,107,Tumor 7,Tumor
120,121,Tumor 7,Tumor
409,410,Tumor 4,Tumor
615,616,Tumor 2 (Ki67 Proliferating),Tumor
576,577,Tumor 7,Tumor
586,587,Tumor 1,Tumor
640,641,Tumor 7,Tumor
682,683,Tumor 7,Tumor
610,611,Tumor 7,Tumor
672,673,Tumor 7,Tumor
25,26,Tumor 1,Tumor
209,210,Tumor 4,Tumor
229,230,Tumor 3,Tumor
340,341,Tumor 4,Tumor
281,282,Tumor 4,Tumor
62,63,Tumor 7,Tumor
273,274,Tumor 4,Tumor
237,238,Tumor 4,Tumor
305,306,Tumor 4,Tumor
317,318,Tumor 7,Tumor
55,56,Tumor 3,Tumor
94,95,Tumor 7,Tumor
82,83,Tumor 2 (Ki67 Proliferating),Tumor
61,62,Tumor 3,Tumor
35,36,Tumor 3,Tumor
36,37,Tumor 3,Tumor
