,CELL_ID,CELL_TYPE,CELL_CLASS
1585,1586,Tumor 3,Tumor
1545,1546,Tumor 4,Tumor
1502,1503,Tumor 1,Tumor
1496,1497,Tumor 3,Tumor
1486,1487,Tumor 7,Tumor
1463,1464,Tumor 3,Tumor
1327,1328,Tumor 4,Tumor
1334,1335,Tumor 4,Tumor
1316,1317,Tumor 4,Tumor
1311,1312,Tumor 4,Tumor
1296,1297,Tumor 2 (Ki67 Proliferating),Tumor
1304,1305,Tumor 7,Tumor
1371,1372,Tumor 3,Tumor
1337,1338,Tumor 2 (Ki67 Proliferating),Tumor
1256,1257,Tumor 4,Tumor
1839,1840,Tumor 2 (Ki67 Proliferating),Tumor
1825,1826,Tumor 3,Tumor
1842,1843,Tumor 2 (Ki67 Proliferating),Tumor
1826,1827,Tumor 2 (Ki67 Proliferating),Tumor
1789,1790,Tumor 4,Tumor
1853,1854,Tumor 3,Tumor
848,849,Tumor 4,Tumor
906,907,Tumor 3,Tumor
971,972,Tumor 4,Tumor
1451,1452,Tumor 4,Tumor
1405,1406,Tumor 2 (Ki67 Proliferating),Tumor
1384,1385,Tumor 4,Tumor
1611,1612,Tumor 3,Tumor
1456,1457,Tumor 2 (Ki67 Proliferating),Tumor
1398,1399,Tumor 3,Tumor
1434,1435,Tumor 7,Tumor
1410,1411,Tumor 4,Tumor
1416,1417,Tumor 2 (Ki67 Proliferating),Tumor
1353,1354,Tumor 2 (Ki67 Proliferating),Tumor
1494,1495,Tumor 4,Tumor
1557,1558,Tumor 4,Tumor
1565,1566,Tumor 4,Tumor
1586,1587,Tumor 3,Tumor
1541,1542,Tumor 3,Tumor
1668,1669,Tumor 3,Tumor
1680,1681,Tumor 3,Tumor
1693,1694,Tumor 6 / DC,Tumor
1462,1463,Tumor 3,Tumor
1535,1536,Tumor 2 (Ki67 Proliferating),Tumor
1512,1513,Tumor 4,Tumor
1473,1474,Tumor 4,Tumor
1490,1491,Tumor 3,Tumor
1443,1444,Tumor 3,Tumor
1566,1567,Tumor 4,Tumor
1616,1617,Tumor 3,Tumor
1641,1642,Tumor 7,Tumor
1630,1631,Tumor 3,Tumor
1581,1582,Tumor 3,Tumor
1590,1591,Tumor 3,Tumor
